agency_cd	site_no	datetime	tz_cd	Height	219428_00065_cd
USGS	12213100	2/28/2022 18:00	PST	9.57	A
USGS	12213100	2/28/2022 18:15	PST	9.59	A
USGS	12213100	2/28/2022 18:30	PST	9.6	A
USGS	12213100	2/28/2022 18:45	PST	9.63	A
USGS	12213100	2/28/2022 19:00	PST	9.66	A
USGS	12213100	2/28/2022 19:15	PST	9.7	A
USGS	12213100	2/28/2022 19:30	PST	9.72	A
USGS	12213100	2/28/2022 19:45	PST	9.76	A
USGS	12213100	2/28/2022 20:00	PST	9.76	A
USGS	12213100	2/28/2022 20:15	PST	9.79	A
USGS	12213100	2/28/2022 20:30	PST	9.82	A
USGS	12213100	2/28/2022 20:45	PST	9.83	A
USGS	12213100	2/28/2022 21:00	PST	9.86	A
USGS	12213100	2/28/2022 21:15	PST	9.85	A
USGS	12213100	2/28/2022 21:30	PST	9.89	A
USGS	12213100	2/28/2022 21:45	PST	9.89	A
USGS	12213100	2/28/2022 22:00	PST	9.88	A
USGS	12213100	2/28/2022 22:15	PST	9.89	A
USGS	12213100	2/28/2022 22:30	PST	9.92	A
USGS	12213100	2/28/2022 22:45	PST	9.97	A
USGS	12213100	2/28/2022 23:00	PST	9.95	A
USGS	12213100	2/28/2022 23:15	PST	9.94	A
USGS	12213100	2/28/2022 23:30	PST	9.95	A
USGS	12213100	2/28/2022 23:45	PST	9.97	A
USGS	12213100	3/1/2022 0:00	PST	10	A
USGS	12213100	3/1/2022 0:15	PST	9.99	A
USGS	12213100	3/1/2022 0:30	PST	10.01	A
USGS	12213100	3/1/2022 0:45	PST	10.03	A
USGS	12213100	3/1/2022 1:00	PST	10.05	A
USGS	12213100	3/1/2022 1:15	PST	10.09	A
USGS	12213100	3/1/2022 1:30	PST	10.1	A
USGS	12213100	3/1/2022 1:45	PST	10.13	A
USGS	12213100	3/1/2022 2:00	PST	10.16	A
USGS	12213100	3/1/2022 2:15	PST	10.16	A
USGS	12213100	3/1/2022 2:30	PST	10.19	A
USGS	12213100	3/1/2022 2:45	PST	10.2	A
USGS	12213100	3/1/2022 3:00	PST	10.23	A
USGS	12213100	3/1/2022 3:15	PST	10.24	A
USGS	12213100	3/1/2022 3:30	PST	10.29	A
USGS	12213100	3/1/2022 3:45	PST	10.29	A
USGS	12213100	3/1/2022 4:00	PST	10.33	A
USGS	12213100	3/1/2022 4:15	PST	10.35	A
USGS	12213100	3/1/2022 4:30	PST	10.37	A
USGS	12213100	3/1/2022 4:45	PST	10.34	A
USGS	12213100	3/1/2022 5:00	PST	10.39	A
USGS	12213100	3/1/2022 5:15	PST	10.41	A
USGS	12213100	3/1/2022 5:30	PST	10.41	A
USGS	12213100	3/1/2022 5:45	PST	10.42	A
USGS	12213100	3/1/2022 6:00	PST	10.42	A
USGS	12213100	3/1/2022 6:15	PST	10.42	A
USGS	12213100	3/1/2022 6:30	PST	10.43	A
USGS	12213100	3/1/2022 6:45	PST	10.41	A
USGS	12213100	3/1/2022 7:00	PST	10.41	A
USGS	12213100	3/1/2022 7:15	PST	10.44	A
USGS	12213100	3/1/2022 7:30	PST	10.41	A
USGS	12213100	3/1/2022 7:45	PST	10.44	A
USGS	12213100	3/1/2022 8:00	PST	10.45	A
USGS	12213100	3/1/2022 8:15	PST	10.43	A
USGS	12213100	3/1/2022 8:30	PST	10.44	A
USGS	12213100	3/1/2022 8:45	PST	10.47	A
USGS	12213100	3/1/2022 9:00	PST	10.48	A
USGS	12213100	3/1/2022 9:15	PST	10.5	A
USGS	12213100	3/1/2022 9:30	PST	10.54	A
USGS	12213100	3/1/2022 9:45	PST	10.54	A
USGS	12213100	3/1/2022 10:00	PST	10.55	A
USGS	12213100	3/1/2022 10:15	PST	10.61	A
USGS	12213100	3/1/2022 10:30	PST	10.64	A
USGS	12213100	3/1/2022 10:45	PST	10.69	A
USGS	12213100	3/1/2022 11:00	PST	10.72	A
USGS	12213100	3/1/2022 11:15	PST	10.76	A
USGS	12213100	3/1/2022 11:30	PST	10.77	A
USGS	12213100	3/1/2022 11:45	PST	10.8	A
USGS	12213100	3/1/2022 12:00	PST	10.82	A
USGS	12213100	3/1/2022 12:15	PST	10.87	A
USGS	12213100	3/1/2022 12:30	PST	10.89	A
USGS	12213100	3/1/2022 12:45	PST	10.94	A
USGS	12213100	3/1/2022 13:00	PST	10.97	A
USGS	12213100	3/1/2022 13:15	PST	11.01	A
USGS	12213100	3/1/2022 13:30	PST	11.05	A
USGS	12213100	3/1/2022 13:45	PST	11.05	A
USGS	12213100	3/1/2022 14:00	PST	11.06	A
USGS	12213100	3/1/2022 14:15	PST	11.07	A
USGS	12213100	3/1/2022 14:30	PST	11.09	A
USGS	12213100	3/1/2022 14:45	PST	11.11	A
USGS	12213100	3/1/2022 15:00	PST	11.12	A
USGS	12213100	3/1/2022 15:15	PST	11.11	A
USGS	12213100	3/1/2022 15:30	PST	11.1	A
USGS	12213100	3/1/2022 15:45	PST	11.13	A
USGS	12213100	3/1/2022 16:00	PST	11.11	A
USGS	12213100	3/1/2022 16:15	PST	11.1	A
USGS	12213100	3/1/2022 16:30	PST	11.12	A
USGS	12213100	3/1/2022 16:45	PST	11.11	A
USGS	12213100	3/1/2022 17:00	PST	11.09	A
USGS	12213100	3/1/2022 17:15	PST	11.07	A
USGS	12213100	3/1/2022 17:30	PST	11.08	A
USGS	12213100	3/1/2022 17:45	PST	11.06	A
USGS	12213100	3/1/2022 18:00	PST	11.05	A
USGS	12213100	3/1/2022 18:15	PST	11.03	A
USGS	12213100	3/1/2022 18:30	PST	11.03	A
USGS	12213100	3/1/2022 18:45	PST	11.03	A
USGS	12213100	3/1/2022 19:00	PST	11.03	A
USGS	12213100	3/1/2022 19:15	PST	10.97	A
USGS	12213100	3/1/2022 19:30	PST	10.99	A
USGS	12213100	3/1/2022 19:45	PST	10.96	A
USGS	12213100	3/1/2022 20:00	PST	10.94	A
USGS	12213100	3/1/2022 20:15	PST	10.94	A
USGS	12213100	3/1/2022 20:30	PST	10.95	A
USGS	12213100	3/1/2022 20:45	PST	10.94	A
USGS	12213100	3/1/2022 21:00	PST	10.95	A
USGS	12213100	3/1/2022 21:15	PST	10.94	A
USGS	12213100	3/1/2022 21:30	PST	10.92	A
USGS	12213100	3/1/2022 21:45	PST	10.9	A
USGS	12213100	3/1/2022 22:00	PST	10.91	A
USGS	12213100	3/1/2022 22:15	PST	10.9	A
USGS	12213100	3/1/2022 22:30	PST	10.87	A
USGS	12213100	3/1/2022 22:45	PST	10.83	A
USGS	12213100	3/1/2022 23:00	PST	10.86	A
USGS	12213100	3/1/2022 23:15	PST	10.83	A
USGS	12213100	3/1/2022 23:30	PST	10.8	A
USGS	12213100	3/1/2022 23:45	PST	10.77	A
USGS	12213100	3/2/2022 0:00	PST	10.77	A
USGS	12213100	3/2/2022 0:15	PST	10.76	A
USGS	12213100	3/2/2022 0:30	PST	10.75	A
USGS	12213100	3/2/2022 0:45	PST	10.73	A
USGS	12213100	3/2/2022 1:00	PST	10.7	A
USGS	12213100	3/2/2022 1:15	PST	10.69	A
USGS	12213100	3/2/2022 1:30	PST	10.68	A
USGS	12213100	3/2/2022 1:45	PST	10.66	A
USGS	12213100	3/2/2022 2:00	PST	10.65	A
USGS	12213100	3/2/2022 2:15	PST	10.6	A
USGS	12213100	3/2/2022 2:30	PST	10.6	A
USGS	12213100	3/2/2022 2:45	PST	10.55	A
USGS	12213100	3/2/2022 3:00	PST	10.54	A
USGS	12213100	3/2/2022 3:15	PST	10.54	A
USGS	12213100	3/2/2022 3:30	PST	10.47	A
USGS	12213100	3/2/2022 3:45	PST	10.44	A
USGS	12213100	3/2/2022 4:00	PST	10.41	A
USGS	12213100	3/2/2022 4:15	PST	10.41	A
USGS	12213100	3/2/2022 4:30	PST	10.4	A
USGS	12213100	3/2/2022 4:45	PST	10.35	A
USGS	12213100	3/2/2022 5:00	PST	10.33	A
USGS	12213100	3/2/2022 5:15	PST	10.28	A
USGS	12213100	3/2/2022 5:30	PST	10.27	A
USGS	12213100	3/2/2022 5:45	PST	10.25	A
USGS	12213100	3/2/2022 6:00	PST	10.22	A
USGS	12213100	3/2/2022 6:15	PST	10.18	A
USGS	12213100	3/2/2022 6:30	PST	10.17	A
USGS	12213100	3/2/2022 6:45	PST	10.15	A
USGS	12213100	3/2/2022 7:00	PST	10.1	A
USGS	12213100	3/2/2022 7:15	PST	10.07	A
USGS	12213100	3/2/2022 7:30	PST	10.05	A
USGS	12213100	3/2/2022 7:45	PST	10.02	A
USGS	12213100	3/2/2022 8:00	PST	10.02	A
USGS	12213100	3/2/2022 8:15	PST	9.97	A
USGS	12213100	3/2/2022 8:30	PST	9.96	A
USGS	12213100	3/2/2022 8:45	PST	9.93	A
USGS	12213100	3/2/2022 9:00	PST	9.89	A
USGS	12213100	3/2/2022 9:15	PST	9.86	A
USGS	12213100	3/2/2022 9:30	PST	9.84	A
USGS	12213100	3/2/2022 9:45	PST	9.84	A
USGS	12213100	3/2/2022 10:00	PST	9.83	A
USGS	12213100	3/2/2022 10:15	PST	9.8	A
USGS	12213100	3/2/2022 10:30	PST	9.8	A
USGS	12213100	3/2/2022 10:45	PST	9.77	A
USGS	12213100	3/2/2022 11:00	PST	9.74	A
USGS	12213100	3/2/2022 11:15	PST	9.75	A
USGS	12213100	3/2/2022 11:30	PST	9.76	A
USGS	12213100	3/2/2022 11:45	PST	9.72	A
USGS	12213100	3/2/2022 12:00	PST	9.7	A
USGS	12213100	3/2/2022 12:15	PST	9.72	A
USGS	12213100	3/2/2022 12:30	PST	9.7	A
USGS	12213100	3/2/2022 12:45	PST	9.7	A
USGS	12213100	3/2/2022 13:00	PST	9.69	A
USGS	12213100	3/2/2022 13:15	PST	9.71	A
USGS	12213100	3/2/2022 13:30	PST	9.7	A
USGS	12213100	3/2/2022 13:45	PST	9.67	A
USGS	12213100	3/2/2022 14:00	PST	9.67	A
USGS	12213100	3/2/2022 14:15	PST	9.67	A
USGS	12213100	3/2/2022 14:30	PST	9.68	A
USGS	12213100	3/2/2022 14:45	PST	9.69	A
USGS	12213100	3/2/2022 15:00	PST	9.7	A
USGS	12213100	3/2/2022 15:15	PST	9.69	A
USGS	12213100	3/2/2022 15:30	PST	9.68	A
USGS	12213100	3/2/2022 15:45	PST	9.68	A
USGS	12213100	3/2/2022 16:00	PST	9.7	A
USGS	12213100	3/2/2022 16:15	PST	9.71	A
USGS	12213100	3/2/2022 16:30	PST	9.72	A
USGS	12213100	3/2/2022 16:45	PST	9.73	A
USGS	12213100	3/2/2022 17:00	PST	9.74	A
USGS	12213100	3/2/2022 17:15	PST	9.74	A
USGS	12213100	3/2/2022 17:30	PST	9.74	A
USGS	12213100	3/2/2022 17:45	PST	9.77	A
USGS	12213100	3/2/2022 18:00	PST	9.75	A
USGS	12213100	3/2/2022 18:15	PST	9.77	A
USGS	12213100	3/2/2022 18:30	PST	9.79	A
USGS	12213100	3/2/2022 18:45	PST	9.79	A
USGS	12213100	3/2/2022 19:00	PST	9.78	A
USGS	12213100	3/2/2022 19:15	PST	9.79	A
USGS	12213100	3/2/2022 19:30	PST	9.79	A
USGS	12213100	3/2/2022 19:45	PST	9.79	A
USGS	12213100	3/2/2022 20:00	PST	9.8	A
USGS	12213100	3/2/2022 20:15	PST	9.8	A
USGS	12213100	3/2/2022 20:30	PST	9.78	A
USGS	12213100	3/2/2022 20:45	PST	9.81	A
USGS	12213100	3/2/2022 21:00	PST	9.8	A
USGS	12213100	3/2/2022 21:15	PST	9.81	A
USGS	12213100	3/2/2022 21:30	PST	9.81	A
USGS	12213100	3/2/2022 21:45	PST	9.8	A
USGS	12213100	3/2/2022 22:00	PST	9.83	A
USGS	12213100	3/2/2022 22:15	PST	9.82	A
USGS	12213100	3/2/2022 22:30	PST	9.82	A
USGS	12213100	3/2/2022 22:45	PST	9.84	A
USGS	12213100	3/2/2022 23:00	PST	9.85	A
USGS	12213100	3/2/2022 23:15	PST	9.84	A
USGS	12213100	3/2/2022 23:30	PST	9.84	A
USGS	12213100	3/2/2022 23:45	PST	9.88	A
USGS	12213100	3/3/2022 0:00	PST	9.88	A
USGS	12213100	3/3/2022 0:15	PST	9.89	A
USGS	12213100	3/3/2022 0:30	PST	9.89	A
USGS	12213100	3/3/2022 0:45	PST	9.91	A
USGS	12213100	3/3/2022 1:00	PST	9.91	A
USGS	12213100	3/3/2022 1:15	PST	9.95	A
USGS	12213100	3/3/2022 1:30	PST	9.92	A
USGS	12213100	3/3/2022 1:45	PST	9.94	A
USGS	12213100	3/3/2022 2:00	PST	9.98	A
USGS	12213100	3/3/2022 2:15	PST	9.98	A
USGS	12213100	3/3/2022 2:30	PST	10	A
USGS	12213100	3/3/2022 2:45	PST	9.99	A
USGS	12213100	3/3/2022 3:00	PST	10.03	A
USGS	12213100	3/3/2022 3:15	PST	10.02	A
USGS	12213100	3/3/2022 3:30	PST	10.05	A
USGS	12213100	3/3/2022 3:45	PST	10.03	A
USGS	12213100	3/3/2022 4:00	PST	10.06	A
USGS	12213100	3/3/2022 4:15	PST	10.07	A
USGS	12213100	3/3/2022 4:30	PST	10.08	A
USGS	12213100	3/3/2022 4:45	PST	10.06	A
USGS	12213100	3/3/2022 5:00	PST	10.07	A
USGS	12213100	3/3/2022 5:15	PST	10.08	A
USGS	12213100	3/3/2022 5:30	PST	10.08	A
USGS	12213100	3/3/2022 5:45	PST	10.09	A
USGS	12213100	3/3/2022 6:00	PST	10.1	A
USGS	12213100	3/3/2022 6:15	PST	10.11	A
USGS	12213100	3/3/2022 6:30	PST	10.1	A
USGS	12213100	3/3/2022 6:45	PST	10.09	A
USGS	12213100	3/3/2022 7:00	PST	10.11	A
USGS	12213100	3/3/2022 7:15	PST	10.11	A
USGS	12213100	3/3/2022 7:30	PST	10.12	A
USGS	12213100	3/3/2022 7:45	PST	10.11	A
USGS	12213100	3/3/2022 8:00	PST	10.1	A
USGS	12213100	3/3/2022 8:15	PST	10.13	A
USGS	12213100	3/3/2022 8:30	PST	10.11	A
USGS	12213100	3/3/2022 8:45	PST	10.1	A
USGS	12213100	3/3/2022 9:00	PST	10.11	A
USGS	12213100	3/3/2022 9:15	PST	10.11	A
USGS	12213100	3/3/2022 9:30	PST	10.12	A
USGS	12213100	3/3/2022 9:45	PST	10.09	A
USGS	12213100	3/3/2022 10:00	PST	10.06	A
USGS	12213100	3/3/2022 10:15	PST	10.09	A
USGS	12213100	3/3/2022 10:30	PST	10.05	A
USGS	12213100	3/3/2022 10:45	PST	10.05	A
USGS	12213100	3/3/2022 11:00	PST	10.04	A
USGS	12213100	3/3/2022 11:15	PST	10.03	A
USGS	12213100	3/3/2022 11:30	PST	10.03	A
USGS	12213100	3/3/2022 11:45	PST	10.03	A
USGS	12213100	3/3/2022 12:00	PST	10.01	A
USGS	12213100	3/3/2022 12:15	PST	9.99	A
USGS	12213100	3/3/2022 12:30	PST	9.98	A
USGS	12213100	3/3/2022 12:45	PST	9.98	A
USGS	12213100	3/3/2022 13:00	PST	9.94	A
USGS	12213100	3/3/2022 13:15	PST	9.94	A
USGS	12213100	3/3/2022 13:30	PST	9.92	A
USGS	12213100	3/3/2022 13:45	PST	9.9	A
USGS	12213100	3/3/2022 14:00	PST	9.86	A
USGS	12213100	3/3/2022 14:15	PST	9.88	A
USGS	12213100	3/3/2022 14:30	PST	9.85	A
USGS	12213100	3/3/2022 14:45	PST	9.83	A
USGS	12213100	3/3/2022 15:00	PST	9.83	A
USGS	12213100	3/3/2022 15:15	PST	9.81	A
USGS	12213100	3/3/2022 15:30	PST	9.79	A
USGS	12213100	3/3/2022 15:45	PST	9.77	A
USGS	12213100	3/3/2022 16:00	PST	9.76	A
USGS	12213100	3/3/2022 16:15	PST	9.72	A
USGS	12213100	3/3/2022 16:30	PST	9.7	A
USGS	12213100	3/3/2022 16:45	PST	9.69	A
USGS	12213100	3/3/2022 17:00	PST	9.67	A
USGS	12213100	3/3/2022 17:15	PST	9.69	A
USGS	12213100	3/3/2022 17:30	PST	9.65	A
USGS	12213100	3/3/2022 17:45	PST	9.64	A
USGS	12213100	3/3/2022 18:00	PST	9.61	A
USGS	12213100	3/3/2022 18:15	PST	9.6	A
USGS	12213100	3/3/2022 18:30	PST	9.58	A
USGS	12213100	3/3/2022 18:45	PST	9.58	A
USGS	12213100	3/3/2022 19:00	PST	9.54	A
USGS	12213100	3/3/2022 19:15	PST	9.53	A
USGS	12213100	3/3/2022 19:30	PST	9.5	A
USGS	12213100	3/3/2022 19:45	PST	9.49	A
USGS	12213100	3/3/2022 20:00	PST	9.47	A
USGS	12213100	3/3/2022 20:15	PST	9.47	A
USGS	12213100	3/3/2022 20:30	PST	9.44	A
USGS	12213100	3/3/2022 20:45	PST	9.41	A
USGS	12213100	3/3/2022 21:00	PST	9.39	A
USGS	12213100	3/3/2022 21:15	PST	9.38	A
USGS	12213100	3/3/2022 21:30	PST	9.35	A
USGS	12213100	3/3/2022 21:45	PST	9.34	A
USGS	12213100	3/3/2022 22:00	PST	9.34	A
USGS	12213100	3/3/2022 22:15	PST	9.31	A
USGS	12213100	3/3/2022 22:30	PST	9.28	A
USGS	12213100	3/3/2022 22:45	PST	9.28	A
USGS	12213100	3/3/2022 23:00	PST	9.26	A
USGS	12213100	3/3/2022 23:15	PST	9.26	A
USGS	12213100	3/3/2022 23:30	PST	9.23	A
USGS	12213100	3/3/2022 23:45	PST	9.22	A
USGS	12213100	3/4/2022 0:00	PST	9.2	A
USGS	12213100	3/4/2022 0:15	PST	9.18	A
USGS	12213100	3/4/2022 0:30	PST	9.15	A
USGS	12213100	3/4/2022 0:45	PST	9.16	A
USGS	12213100	3/4/2022 1:00	PST	9.13	A
USGS	12213100	3/4/2022 1:15	PST	9.12	A
USGS	12213100	3/4/2022 1:30	PST	9.11	A
USGS	12213100	3/4/2022 1:45	PST	9.07	A
USGS	12213100	3/4/2022 2:00	PST	9.08	A
USGS	12213100	3/4/2022 2:15	PST	9.06	A
USGS	12213100	3/4/2022 2:30	PST	9.03	A
USGS	12213100	3/4/2022 2:45	PST	9.03	A
USGS	12213100	3/4/2022 3:00	PST	9.01	A
USGS	12213100	3/4/2022 3:15	PST	9	A
USGS	12213100	3/4/2022 3:30	PST	8.98	A
USGS	12213100	3/4/2022 3:45	PST	8.98	A
USGS	12213100	3/4/2022 4:00	PST	8.95	A
USGS	12213100	3/4/2022 4:15	PST	8.94	A
USGS	12213100	3/4/2022 4:30	PST	8.91	A
USGS	12213100	3/4/2022 4:45	PST	8.91	A
USGS	12213100	3/4/2022 5:00	PST	8.89	A
USGS	12213100	3/4/2022 5:15	PST	8.88	A
USGS	12213100	3/4/2022 5:30	PST	8.85	A
USGS	12213100	3/4/2022 5:45	PST	8.84	A
USGS	12213100	3/4/2022 6:00	PST	8.84	A
USGS	12213100	3/4/2022 6:15	PST	8.82	A
USGS	12213100	3/4/2022 6:30	PST	8.81	A
USGS	12213100	3/4/2022 6:45	PST	8.79	A
USGS	12213100	3/4/2022 7:00	PST	8.77	A
USGS	12213100	3/4/2022 7:15	PST	8.77	A
USGS	12213100	3/4/2022 7:30	PST	8.75	A
USGS	12213100	3/4/2022 7:45	PST	8.72	A
USGS	12213100	3/4/2022 8:00	PST	8.72	A
USGS	12213100	3/4/2022 8:15	PST	8.71	A
USGS	12213100	3/4/2022 8:30	PST	8.69	A
USGS	12213100	3/4/2022 8:45	PST	8.68	A
USGS	12213100	3/4/2022 9:00	PST	8.67	A
USGS	12213100	3/4/2022 9:15	PST	8.65	A
USGS	12213100	3/4/2022 9:30	PST	8.63	A
USGS	12213100	3/4/2022 9:45	PST	8.63	A
USGS	12213100	3/4/2022 10:00	PST	8.6	A
USGS	12213100	3/4/2022 10:15	PST	8.59	A
USGS	12213100	3/4/2022 10:30	PST	8.57	A
USGS	12213100	3/4/2022 10:45	PST	8.57	A
USGS	12213100	3/4/2022 11:00	PST	8.56	A
USGS	12213100	3/4/2022 11:15	PST	8.53	A
USGS	12213100	3/4/2022 11:30	PST	8.54	A
USGS	12213100	3/4/2022 11:45	PST	8.52	A
USGS	12213100	3/4/2022 12:00	PST	8.5	A
USGS	12213100	3/4/2022 12:15	PST	8.49	A
USGS	12213100	3/4/2022 12:30	PST	8.49	A
USGS	12213100	3/4/2022 12:45	PST	8.45	A
USGS	12213100	3/4/2022 13:00	PST	8.46	A
USGS	12213100	3/4/2022 13:15	PST	8.44	A
USGS	12213100	3/4/2022 13:30	PST	8.43	A
USGS	12213100	3/4/2022 13:45	PST	8.43	A
USGS	12213100	3/4/2022 14:00	PST	8.4	A
USGS	12213100	3/4/2022 14:15	PST	8.4	A
USGS	12213100	3/4/2022 14:30	PST	8.38	A
USGS	12213100	3/4/2022 14:45	PST	8.38	A
USGS	12213100	3/4/2022 15:00	PST	8.36	A
USGS	12213100	3/4/2022 15:15	PST	8.36	A
USGS	12213100	3/4/2022 15:30	PST	8.34	A
USGS	12213100	3/4/2022 15:45	PST	8.32	A
USGS	12213100	3/4/2022 16:00	PST	8.32	A
USGS	12213100	3/4/2022 16:15	PST	8.29	A
USGS	12213100	3/4/2022 16:30	PST	8.3	A
USGS	12213100	3/4/2022 16:45	PST	8.29	A
USGS	12213100	3/4/2022 17:00	PST	8.27	A
USGS	12213100	3/4/2022 17:15	PST	8.25	A
USGS	12213100	3/4/2022 17:30	PST	8.25	A
USGS	12213100	3/4/2022 17:45	PST	8.23	A
USGS	12213100	3/4/2022 18:00	PST	8.23	A
USGS	12213100	3/4/2022 18:15	PST	8.21	A
USGS	12213100	3/4/2022 18:30	PST	8.21	A
USGS	12213100	3/4/2022 18:45	PST	8.19	A
USGS	12213100	3/4/2022 19:00	PST	8.19	A
USGS	12213100	3/4/2022 19:15	PST	8.19	A
USGS	12213100	3/4/2022 19:30	PST	8.15	A
USGS	12213100	3/4/2022 19:45	PST	8.15	A
USGS	12213100	3/4/2022 20:00	PST	8.16	A
USGS	12213100	3/4/2022 20:15	PST	8.14	A
USGS	12213100	3/4/2022 20:30	PST	8.12	A
USGS	12213100	3/4/2022 20:45	PST	8.12	A
USGS	12213100	3/4/2022 21:00	PST	8.1	A
USGS	12213100	3/4/2022 21:15	PST	8.09	A
USGS	12213100	3/4/2022 21:30	PST	8.07	A
USGS	12213100	3/4/2022 21:45	PST	8.07	A
USGS	12213100	3/4/2022 22:00	PST	8.05	A
USGS	12213100	3/4/2022 22:15	PST	8.04	A
USGS	12213100	3/4/2022 22:30	PST	8.04	A
USGS	12213100	3/4/2022 22:45	PST	8.02	A
USGS	12213100	3/4/2022 23:00	PST	8.02	A
USGS	12213100	3/4/2022 23:15	PST	8.01	A
USGS	12213100	3/4/2022 23:30	PST	7.99	A
USGS	12213100	3/4/2022 23:45	PST	7.99	A
USGS	12213100	3/5/2022 0:00	PST	8	A
USGS	12213100	3/5/2022 0:15	PST	7.97	A
USGS	12213100	3/5/2022 0:30	PST	7.96	A
USGS	12213100	3/5/2022 0:45	PST	7.95	A
USGS	12213100	3/5/2022 1:00	PST	7.94	A
USGS	12213100	3/5/2022 1:15	PST	7.93	A
USGS	12213100	3/5/2022 1:30	PST	7.93	A
USGS	12213100	3/5/2022 1:45	PST	7.92	A
USGS	12213100	3/5/2022 2:00	PST	7.91	A
USGS	12213100	3/5/2022 2:15	PST	7.9	A
USGS	12213100	3/5/2022 2:30	PST	7.89	A
USGS	12213100	3/5/2022 2:45	PST	7.88	A
USGS	12213100	3/5/2022 3:00	PST	7.88	A
USGS	12213100	3/5/2022 3:15	PST	7.85	A
USGS	12213100	3/5/2022 3:30	PST	7.85	A
USGS	12213100	3/5/2022 3:45	PST	7.84	A
USGS	12213100	3/5/2022 4:00	PST	7.83	A
USGS	12213100	3/5/2022 4:15	PST	7.82	A
USGS	12213100	3/5/2022 4:30	PST	7.82	A
USGS	12213100	3/5/2022 4:45	PST	7.8	A
USGS	12213100	3/5/2022 5:00	PST	7.79	A
USGS	12213100	3/5/2022 5:15	PST	7.78	A
USGS	12213100	3/5/2022 5:30	PST	7.77	A
USGS	12213100	3/5/2022 5:45	PST	7.77	A
USGS	12213100	3/5/2022 6:00	PST	7.76	A
USGS	12213100	3/5/2022 6:15	PST	7.74	A
USGS	12213100	3/5/2022 6:30	PST	7.74	A
USGS	12213100	3/5/2022 6:45	PST	7.73	A
USGS	12213100	3/5/2022 7:00	PST	7.73	A
USGS	12213100	3/5/2022 7:15	PST	7.71	A
USGS	12213100	3/5/2022 7:30	PST	7.71	A
USGS	12213100	3/5/2022 7:45	PST	7.69	A
USGS	12213100	3/5/2022 8:00	PST	7.68	A
USGS	12213100	3/5/2022 8:15	PST	7.68	A
USGS	12213100	3/5/2022 8:30	PST	7.68	A
USGS	12213100	3/5/2022 8:45	PST	7.66	A
USGS	12213100	3/5/2022 9:00	PST	7.67	A
USGS	12213100	3/5/2022 9:15	PST	7.65	A
USGS	12213100	3/5/2022 9:30	PST	7.64	A
USGS	12213100	3/5/2022 9:45	PST	7.63	A
USGS	12213100	3/5/2022 10:00	PST	7.63	A
USGS	12213100	3/5/2022 10:15	PST	7.61	A
USGS	12213100	3/5/2022 10:30	PST	7.6	A
USGS	12213100	3/5/2022 10:45	PST	7.6	A
USGS	12213100	3/5/2022 11:00	PST	7.58	A
USGS	12213100	3/5/2022 11:15	PST	7.58	A
USGS	12213100	3/5/2022 11:30	PST	7.58	A
USGS	12213100	3/5/2022 11:45	PST	7.57	A
USGS	12213100	3/5/2022 12:00	PST	7.57	A
USGS	12213100	3/5/2022 12:15	PST	7.55	A
USGS	12213100	3/5/2022 12:30	PST	7.54	A
USGS	12213100	3/5/2022 12:45	PST	7.54	A
USGS	12213100	3/5/2022 13:00	PST	7.53	A
USGS	12213100	3/5/2022 13:15	PST	7.53	A
USGS	12213100	3/5/2022 13:30	PST	7.5	A
USGS	12213100	3/5/2022 13:45	PST	7.51	A
USGS	12213100	3/5/2022 14:00	PST	7.49	A
USGS	12213100	3/5/2022 14:15	PST	7.48	A
USGS	12213100	3/5/2022 14:30	PST	7.49	A
USGS	12213100	3/5/2022 14:45	PST	7.47	A
USGS	12213100	3/5/2022 15:00	PST	7.47	A
USGS	12213100	3/5/2022 15:15	PST	7.47	A
USGS	12213100	3/5/2022 15:30	PST	7.45	A
USGS	12213100	3/5/2022 15:45	PST	7.45	A
USGS	12213100	3/5/2022 16:00	PST	7.44	A
USGS	12213100	3/5/2022 16:15	PST	7.43	A
USGS	12213100	3/5/2022 16:30	PST	7.43	A
USGS	12213100	3/5/2022 16:45	PST	7.42	A
USGS	12213100	3/5/2022 17:00	PST	7.4	A
USGS	12213100	3/5/2022 17:15	PST	7.41	A
USGS	12213100	3/5/2022 17:30	PST	7.4	A
USGS	12213100	3/5/2022 17:45	PST	7.39	A
USGS	12213100	3/5/2022 18:00	PST	7.39	A
USGS	12213100	3/5/2022 18:15	PST	7.38	A
USGS	12213100	3/5/2022 18:30	PST	7.36	A
USGS	12213100	3/5/2022 18:45	PST	7.37	A
USGS	12213100	3/5/2022 19:00	PST	7.36	A
USGS	12213100	3/5/2022 19:15	PST	7.35	A
USGS	12213100	3/5/2022 19:30	PST	7.34	A
USGS	12213100	3/5/2022 19:45	PST	7.33	A
USGS	12213100	3/5/2022 20:00	PST	7.32	A
USGS	12213100	3/5/2022 20:15	PST	7.32	A
USGS	12213100	3/5/2022 20:30	PST	7.32	A
USGS	12213100	3/5/2022 20:45	PST	7.31	A
USGS	12213100	3/5/2022 21:00	PST	7.31	A
USGS	12213100	3/5/2022 21:15	PST	7.29	A
USGS	12213100	3/5/2022 21:30	PST	7.28	A
USGS	12213100	3/5/2022 21:45	PST	7.27	A
USGS	12213100	3/5/2022 22:00	PST	7.27	A
USGS	12213100	3/5/2022 22:15	PST	7.26	A
USGS	12213100	3/5/2022 22:30	PST	7.25	A
